0.9,0.09051543073053185, 0.09284264138190368
0.91,0.0904918653461201, 0.0928671820650109
0.92,0.0904660548504714, 0.09289408439299802
0.93,0.09043733953778564, 0.09292395159829028
0.9400000000000001,0.09040506466625321, 0.09295765831965976
0.9500000000000001,0.09036787505967403, 0.09299663712004315
0.9600000000000001,0.09032367875726531, 0.09304291838162296
0.9700000000000001,0.09026862574917593, 0.09310066959459917
0.9800000000000001,0.09019427282297575, 0.093178729906837
0.9900000000000001,0.09007467917029895, 0.09330502674006863
