0.9,717.2170510054683, 755.1476552585837
0.91,716.8812875175907, 755.4863921163189
0.92,716.5130200925587, 755.8579812893823
0.93,716.1039080035018, 756.2708578207474
0.9400000000000001,715.6418659429125, 756.7372453928907
0.9500000000000001,715.1083828531209, 757.2758700133105
0.9600000000000001,714.4728778911528, 757.9176734369271
0.9700000000000001,713.6789747433768, 758.7197103471959
0.9800000000000001,712.6027742487825, 759.8074078277999
0.9900000000000001,710.8609361223112, 761.5690036189571
