0.9,15.657671452054167, 27.21904309995802
0.91,15.55912330074077, 27.326084849618216
0.92,15.451112331106843, 27.44358457946222
0.93,15.331216598151158, 27.574233653745335
0.9400000000000001,15.195929010178817, 27.721934440050156
0.9500000000000001,15.039881585991129, 27.892668935855923
0.9600000000000001,14.854213664180897, 28.096328767861028
0.9700000000000001,14.622607076962737, 28.351169905432688
0.9800000000000001,14.309246397395706, 28.69737237261838
0.9900000000000001,13.803536806763955, 29.259520844444246
