0.9,1.7697323126825655, 1.834457076531872
0.91,1.7689719600710374, 1.8352249491621366
0.92,1.7681395775369118, 1.8360657663435687
0.93,1.7672168552740568, 1.8369980858174326
0.9400000000000001,1.7661773050950877, 1.8380487597583177
0.9500000000000001,1.7649804268350797, 1.8392588541281638
0.9600000000000001,1.7635594482137802, 1.8406960919141886
0.9700000000000001,1.7617915660443848, 1.8424850647414925
0.9800000000000001,1.7594076878019078, 1.8448988972816562
0.9900000000000001,1.7555786488910932, 1.848779695079557
