0.9,834.96910415562, 879.1271210473066
0.91,834.5782153189863, 879.5214714189979
0.92,834.1494860779039, 879.9540677697285
0.93,833.6732063324349, 880.4347300002735
0.9400000000000001,833.1353066201073, 880.9776886663506
0.9500000000000001,832.5142367543797, 881.6047441946001
0.9600000000000001,831.7743951568646, 882.3519183295566
0.9700000000000001,830.8501497012447, 883.2856329415116
0.9800000000000001,829.5972595732096, 884.5519076204235
0.9900000000000001,827.5694480229893, 886.602720631025
